Date,Tournament,Surface,Rd,Rk,vRk,,Score,More,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
8_Aug_2005,Canada Masters,Hard,R64,55,40,Greg Rusedski [GBR] d. (Q)Wawrinka,6-7(5) 6-2 6-3, (ch),0.71,6.00%,2.60%,52.60%,65.60%,45.50%,13/18,2:19
4_Jul_2005,Gstaad,Clay,F,69,13,(2)Gaston Gaudio [ARG] d. Wawrinka,6-4 6-4,,0.78,14.30%,6.60%,50.50%,73.90%,37.80%,12-Sep,1:44
4_Jul_2005,Gstaad,Clay,SF,69,100,Wawrinka d. (Q)Razvan Sabau [ROU],7-6(7) 6-4,,1.23,8.50%,1.20%,65.90%,72.20%,53.60%,10-Sep,3:18
4_Jul_2005,Gstaad,Clay,QF,69,413,Wawrinka d. (Q)Frantisek Cermak [CZE],6-4 7-6(5),,1.16,2.70%,4.00%,64.00%,79.20%,44.40%,6-May,1:37
4_Jul_2005,Gstaad,Clay,R16,69,59,Wawrinka d. Fernando Verdasco [ESP],3-6 6-4 7-6(8),,1.11,4.20%,2.10%,51.60%,81.60%,52.20%,9-Jun,2:23
4_Jul_2005,Gstaad,Clay,R32,69,34,Wawrinka d. (8)Filippo Volandri [ITA],6-1 2-6 6-4,,1.26,5.90%,7.40%,52.90%,75.00%,50.00%,9-May,1:40
20_Jun_2005,Wimbledon,Grass,R128,74,53,Fabrice Santoro [FRA] d. Wawrinka,6-2 6-7(7) 7-5 6-1,,0.68,7.40%,5.70%,60.80%,69.20%,36.20%,19/25,3:18
13_Jun_2005,s Hertogenbosch,Grass,R32,73,101,Lars Burgsmuller [GER] d. Wawrinka,2-6 7-5 6-3,,0.93,12.90%,4.30%,55.90%,75.00%,46.30%,8-May,1:43
23_May_2005,Roland Garros,Clay,R32,87,37,Mariano Puerta [ARG] d. (Q)Wawrinka,1-6 6-3 6-1 6-4,,0.83,8.60%,10.50%,46.70%,63.30%,42.90%,14-Jun,2:12
23_May_2005,Roland Garros,Clay,R64,87,127,(Q)Wawrinka d. (Q)James Blake [USA],6-7(9) 5-7 6-1 6-3 6-4,,1.17,10.30%,6.70%,57.60%,68.40%,51.40%,15-Oct,3:42
23_May_2005,Roland Garros,Clay,R128,87,23,(Q)Wawrinka d. (22)Nicolas Massu [CHI],6-7(4) 6-2 6-2 6-4,,1.33,14.00%,6.60%,50.40%,77.00%,60.00%,8-Jul,3:07
23_May_2005,Roland Garros,Clay,Q3,87,201,(2)Wawrinka d. Nicolas Devilder [FRA],6-4 3-6 6-4,,,,,,,,,
23_May_2005,Roland Garros,Clay,Q2,87,194,(2)Wawrinka d. Daniel Elsner [GER],6-3 4-6 6-2,,,,,,,,,
23_May_2005,Roland Garros,Clay,Q1,87,181,(2)Wawrinka d. Tobias Summerer [GER],6-1 6-0,,,,,,,,,
2_May_2005,Rome Masters,Clay,R32,99,56,Fernando Verdasco [ESP] d. (Q)Wawrinka,7-6(8) 6-2,,0.9,1.50%,6.20%,61.50%,62.50%,60.00%,5-Feb,1:39
2_May_2005,Rome Masters,Clay,R64,99,47,(Q)Wawrinka d. Tomas Berdych [CZE],6-1 6-4,,1.45,4.90%,3.30%,63.90%,66.70%,59.10%,4-Mar,1:06
18_Apr_2005,Barcelona,Clay,QF,113,22,(11)Radek Stepanek [CZE] d. (Q)Wawrinka,3-6 6-3 6-2,,0.81,6.10%,3.00%,53.50%,64.20%,50.00%,11-Jul,2:03
18_Apr_2005,Barcelona,Clay,R16,113,69,(Q)Wawrinka d. Jose Acasuso [ARG],6-3 6-4,,1.82,10.90%,0.00%,58.20%,78.10%,73.90%,0/0,1:09
18_Apr_2005,Barcelona,Clay,R32,113,39,(Q)Wawrinka d. (15)Paradorn Srichaphan [THA],1-6 6-3 7-6(3),,1.11,2.70%,1.30%,57.30%,62.80%,68.80%,0/4,1:52
18_Apr_2005,Barcelona,Clay,R64,113,81,(Q)Wawrinka d. Guillermo Garcia Lopez [ESP],6-3 6-1,,2.33,11.90%,4.80%,52.40%,90.90%,65.00%,0/0,0:59
28_Mar_2005,Napoli CH,Clay,SF,117,65,(2)Potito Starace [ITA] d. Wawrinka,7-5 6-2,,,,,,,,,
28_Mar_2005,Napoli CH,Clay,QF,117,218,Wawrinka d. (Q)Martin Vassallo Arguello [ARG],6-3 1-6 6-4,,,,,,,,,
28_Mar_2005,Napoli CH,Clay,R16,117,133,Wawrinka d. Daniele Bracciali [ITA],3-6 6-2 6-3,,,,,,,,,
28_Mar_2005,Napoli CH,Clay,R32,117,544,Wawrinka d. (WC)Fabio Fognini [ITA],6-3 3-6 7-6(3),,,,,,,,,
4_Mar_2005,Davis Cup WG R1: SUI vs NED,Hard,RR,118,78,Peter Wessels [NED] d. Wawrinka,7-6(12) 6-7(4) 7-6(7) 6-4,,,,,,,,,
4_Mar_2005,Davis Cup WG R1: SUI vs NED,Hard,RR,118,73,Sjeng Schalken [NED] d. Wawrinka,1-6 6-2 6-4 2-6 9-7,,,,,,,,,
21_Feb_2005,Cherbourg CH,Hard,R32,120,174,Marc Gicquel [FRA] d. (5)Wawrinka,3-6 6-3 7-6(4),,,,,,,,,
14_Feb_2005,Rotterdam,Hard,R16,128,1,(1)Roger Federer [SUI] d. (Q)Wawrinka,6-1 6-4,,0.72,3.80%,5.70%,45.30%,75.00%,41.40%,7-Apr,1:04
14_Feb_2005,Rotterdam,Hard,R32,128,27,(Q)Wawrinka d. Sebastien Grosjean [FRA],7-6(5) 6-2,,1.23,13.20%,4.40%,54.40%,78.40%,48.40%,3-Feb,1:32
31_Jan_2005,Andrezieux CH,Hard,F,153,157,Thierry Ascione [FRA] d. Wawrinka,6-1 6-3,,,,,,,,,
31_Jan_2005,Andrezieux CH,Hard,SF,153,174,Wawrinka d. Marc Gicquel [FRA],6-3 7-6(3),,,,,,,,,
31_Jan_2005,Andrezieux CH,Hard,QF,153,183,Wawrinka d. Jimmy Wang [TPE],6-0 6-2,,,,,,,,,
31_Jan_2005,Andrezieux CH,Hard,R16,153,132,Wawrinka d. (6)Alexander Waske [GER],6-3 7-6(4),,,,,,,,,
31_Jan_2005,Andrezieux CH,Hard,R32,153,240,Wawrinka d. Marcus Sarstrand [SWE],7-6(12) 1-6 6-3,,,,,,,,,
24_Jan_2005,Wrexham CH,Hard,SF,165,206,Vladimir Voltchkov [BLR] d. (3)Wawrinka,6-4 6-1,,,,,,,,,
24_Jan_2005,Wrexham CH,Hard,QF,165,192,(3)Wawrinka d. Jean Christophe Faurel [FRA],3-6 6-3 6-2,,,,,,,,,
24_Jan_2005,Wrexham CH,Hard,R16,165,222,(3)Wawrinka d. Arnaud Di Pasquale [FRA],3-6 6-4 7-5,,,,,,,,,
24_Jan_2005,Wrexham CH,Hard,R32,165,195,(3)Wawrinka d. Edouard Roger Vasselin [FRA],7-6(8) 7-6(5),,,,,,,,,
17_Jan_2005,Australian Open,Hard,Q2,165,188,Novak Djokovic [SRB] d. (32)Wawrinka,6-3 6-1,,,,,,,,,
17_Jan_2005,Australian Open,Hard,Q1,165,183,(32)Wawrinka d. Andre Sa [BRA],4-6 6-3 6-3,,,,,,,,,
3_Jan_2005,Doha,Hard,R32,168,22,(6)Ivan Ljubicic [CRO] d. (Q)Wawrinka,6-3 6-4,,,,,,,,,
1_Nov_2004,Aachen CH,Carpet,R32,159,242,(Q)Novak Djokovic [SRB] d. Wawrinka,6-2 6-3,,,,,,,,,
25_Oct_2004,Basel,Carpet,R32,161,12,(5)Tommy Robredo [ESP] d. (WC)Wawrinka,7-6(6) 5-7 6-4,,1.12,5.90%,2.50%,54.60%,72.30%,57.40%,13-Oct,2:47
20_Sep_2004,Szczecin CH,Clay,QF,166,100,(8)Alex Calatrava [ESP] d. Wawrinka,7-6(4) 7-5,,,,,,,,,
20_Sep_2004,Szczecin CH,Clay,R16,166,93,Wawrinka d. (4)Juan Monaco [ARG],6-1 6-4,,,,,,,,,
20_Sep_2004,Szczecin CH,Clay,R32,166,159,Wawrinka d. Galo Blanco [ESP],6-1 6-2,,,,,,,,,
13_Sep_2004,Bucharest,Clay,R32,167,54,(6)David Ferrer [ESP] d. (Q)Wawrinka,6-4 7-6(4),,0.92,5.60%,5.60%,57.30%,56.90%,42.10%,12-Jul,2:02
6_Sep_2004,Aschaffenburg CH,Clay,R32,163,194,Martin Vassallo Arguello [ARG] d. (7)Wawrinka,6-4 7-5,,,,,,,,,
30_Aug_2004,US Open,Hard,Q2,163,201,Takao Suzuki [JPN] d. Wawrinka,6-4 6-2,,,,,,,,,
30_Aug_2004,US Open,Hard,Q1,163,133,Wawrinka d. (20)Michel Kratochvil [SUI],6-4 4-0 RET,,,,,,,,,
16_Aug_2004,Geneva CH,Clay,F,162,126,(7)Wawrinka d. (4)Christophe Rochus [BEL],4-6 6-4 RET,,,,,,,,,
16_Aug_2004,Geneva CH,Clay,SF,162,200,(7)Wawrinka d. Francesco Aldi [ITA],4-6 6-1 6-2,,,,,,,,,
16_Aug_2004,Geneva CH,Clay,QF,162,129,(7)Wawrinka d. (3)Nicolas Almagro [ESP],6-3 2-6 6-4,,,,,,,,,
16_Aug_2004,Geneva CH,Clay,R16,162,279,(7)Wawrinka d. Salvador Navarro [ESP],7-6(10) 4-6 6-3,,,,,,,,,
16_Aug_2004,Geneva CH,Clay,R32,162,375,(7)Wawrinka d. (Q)Stephane Bohli [SUI],3-6 6-3 6-2,,,,,,,,,
9_Aug_2004,St Petersburg CH,Clay,F,159,143,(4)Jean Rene Lisnard [MON] d. (5)Wawrinka,3-6 7-5 7-5,,,,,,,,,
9_Aug_2004,St Petersburg CH,Clay,SF,159,224,(5)Wawrinka d. (6)Yuri Schukin [KAZ],7-6(3) 5-7 6-2,,,,,,,,,
9_Aug_2004,St Petersburg CH,Clay,QF,159,347,(5)Wawrinka d. Steve Darcis [BEL],7-5 3-6 6-4,,,,,,,,,
9_Aug_2004,St Petersburg CH,Clay,R16,159,332,(5)Wawrinka d. Simone Vagnozzi [ITA],6-0 7-5,,,,,,,,,
9_Aug_2004,St Petersburg CH,Clay,R32,159,1428,(5)Wawrinka d. (WC)Evgeny Kirillov [RUS],6-4 6-3,,,,,,,,,
19_Jul_2004,Umag,Clay,R32,153,78,(7)Flavio Saretta [BRA] d. (Q)Wawrinka,6-3 6-1,,0.5,4.90%,7.30%,65.90%,51.90%,42.90%,5-Jan,1:03
5_Jul_2004,Gstaad,Clay,R32,146,101,Ruben Ramirez Hidalgo [ESP] d. (Q)Wawrinka,7-6(5) 6-4,,0.83,6.70%,6.70%,44.00%,81.80%,54.80%,3-Feb,1:35
14_Jun_2004,Braunschweig CH,Clay,R16,152,124,Marc Lopez [ESP] d. Wawrinka,6-4 4-6 6-4,,,,,,,,,
14_Jun_2004,Braunschweig CH,Clay,R32,152,1330,Wawrinka d. (WC)Sebastian Rieschick [GER],4-6 6-4 6-4,,,,,,,,,
7_Jun_2004,Lugano CH,Clay,R16,156,86,(2)Ruben Ramirez Hidalgo [ESP] d. Wawrinka,6-2 1-6 7-6(5),,,,,,,,,
7_Jun_2004,Lugano CH,Clay,R32,156,171,Wawrinka d. Fernando Vicente [ESP],6-3 3-6 6-3,,,,,,,,,
31_May_2004,Furth CH,Clay,R32,150,194,Dieter Kindlmann [GER] d. Wawrinka,6-3 2-6 6-3,,,,,,,,,
24_May_2004,Roland Garros,Clay,Q1,150,213,Hermes Gamonal [CHI] d. (30)Wawrinka,7-5 4-6 6-1,,,,,,,,,
10_May_2004,San Remo CH,Clay,R32,147,204,Salvador Navarro [ESP] d. (7)Wawrinka,7-6(2) 5-7 7-6(3),,,,,,,,,
26_Apr_2004,Barcelona,Clay,R64,148,36,(15)Felix Mantilla [ESP] d. (Q)Wawrinka,7-6(2) 6-0,,0.64,4.20%,2.80%,56.90%,56.10%,45.20%,12-Aug,1:25
19_Apr_2004,Barcelona CH,Clay,F,179,151,(8)Wawrinka d. (5)Kristof Vliegen [BEL],6-4 6-3,,,,,,,,,
19_Apr_2004,Barcelona CH,Clay,SF,179,242,(8)Wawrinka d. Guillermo Garcia Lopez [ESP],3-6 7-6(1) 6-4,,,,,,,,,
19_Apr_2004,Barcelona CH,Clay,QF,179,456,(8)Wawrinka d. (Q)Juan Antonio Marin [CRC],4-6 6-3 6-2,,,,,,,,,
19_Apr_2004,Barcelona CH,Clay,R16,179,184,(8)Wawrinka d. Massimo Dellacqua [ITA],5-7 6-2 6-2,,,,,,,,,
19_Apr_2004,Barcelona CH,Clay,R32,179,231,(8)Wawrinka d. Julio Peralta [CHI],6-3 6-1,,,,,,,,,
12_Apr_2004,Olbia CH,Clay,R16,184,540,(Q)Simone Vagnozzi [ITA] d. (7)Wawrinka,2-6 6-3 7-5,,,,,,,,,
12_Apr_2004,Olbia CH,Clay,R32,184,284,(7)Wawrinka d. (Q)Marko Neunteibl [AUT],5-7 7-5 6-3,,,,,,,,,
1_Mar_2004,Besancon CH,Hard,QF,161,127,(8)Julien Benneteau [FRA] d. Wawrinka,6-1 6-7(6) 6-2,,,,,,,,,
1_Mar_2004,Besancon CH,Hard,R16,161,96,Wawrinka d. (2)Kenneth Carlsen [DEN],6-7(4) 6-2 7-6(4),,,,,,,,,
1_Mar_2004,Besancon CH,Hard,R32,161,145,Wawrinka d. Alex Calatrava [ESP],6-4 7-6(5),,,,,,,,,
9_Feb_2004,Cherbourg CH,Hard,R32,164,96,(2)Nicolas Mahut [FRA] d. Wawrinka,6-0 6-3,,,,,,,,,
6_Feb_2004,Davis Cup WG R1: ROU vs SUI,Clay,RR,162,72,Victor Hanescu [ROU] d. Wawrinka,6-3 6-7(3) 6-3,,,,,,,,,
19_Jan_2004,Australian Open,Hard,Q1,166,169,Marcos Daniel [BRA] d. Wawrinka,6-4 6-4,,,,,,,,,
5_Jan_2004,Adelaide,Hard,R32,171,119,Greg Rusedski [GBR] d. (Q)Wawrinka,6-4 6-2,,0.59,7.10%,5.40%,57.10%,68.80%,41.70%,5-Feb,1:01
20_Oct_2003,Basel,Carpet,R32,172,158,(LL)Tomas Zib [CZE] d. (WC)Wawrinka,7-6(0) 7-6(5),,1.04,17.60%,5.90%,57.40%,71.80%,58.60%,7-Apr,1:28
29_Sep_2003,Groningen CH,Hard,R32,171,146,(5)Gilles Elseneer [BEL] d. Wawrinka,6-4 5-7 7-5,,,,,,,,,
25_Aug_2003,Brindisi CH,Clay,QF,175,289,(WC)Stefano Cobolli [ITA] d. Wawrinka,4-6 6-3 6-3,,,,,,,,,
25_Aug_2003,Brindisi CH,Clay,R16,175,256,Wawrinka d. Leonardo Azzaro [ITA],6-3 6-2,,,,,,,,,
25_Aug_2003,Brindisi CH,Clay,R32,175,168,Wawrinka d. (4)Marc Lopez [ESP],2-6 4-1 RET,,,,,,,,,
18_Aug_2003,Geneva CH,Clay,F,215,1211,Wawrinka d. (WC)Emilio Benfele Alvarez [ESP],6-1 7-5,,,,,,,,,
18_Aug_2003,Geneva CH,Clay,SF,215,174,Wawrinka d. (6)Marc Lopez [ESP],2-6 6-4 6-3,,,,,,,,,
18_Aug_2003,Geneva CH,Clay,QF,215,316,Wawrinka d. Gorka Fraile [ESP],6-2 6-3,,,,,,,,,
18_Aug_2003,Geneva CH,Clay,R16,215,406,Wawrinka d. (Q)Ivo Minar [CZE],6-2 7-5,,,,,,,,,
18_Aug_2003,Geneva CH,Clay,R32,215,234,Wawrinka d. Yuri Schukin [KAZ],6-2 6-2,,,,,,,,,
11_Aug_2003,San Benedetto CH,Clay,F,284,215,Wawrinka d. Salvador Navarro [ESP],6-1 4-6 6-4,,,,,,,,,
11_Aug_2003,San Benedetto CH,Clay,SF,284,125,Wawrinka d. (2)Martin Vassallo Arguello [ARG],2-6 7-5 7-5,,,,,,,,,
11_Aug_2003,San Benedetto CH,Clay,QF,284,210,Wawrinka d. Oscar Serrano [ESP],6-4 6-1,,,,,,,,,
11_Aug_2003,San Benedetto CH,Clay,R16,284,157,Wawrinka d. (4)Alex Calatrava [ESP],6-4 7-6(5),,,,,,,,,
11_Aug_2003,San Benedetto CH,Clay,R32,284,302,Wawrinka d. Jerome Haehnel [FRA],6-0 6-4,,,,,,,,,
21_Jul_2003,Umag,Clay,R16,303,53,(7)Filippo Volandri [ITA] d. (WC)Wawrinka,6-4 6-3,,0.74,3.20%,6.30%,55.60%,60.00%,39.30%,9-May,1:16
21_Jul_2003,Umag,Clay,R32,303,247,(WC)Wawrinka d. (Q)Roko Karanusic [CRO],6-4 6-4,,1.14,4.90%,2.40%,64.60%,67.90%,55.20%,11-Oct,1:21
14_Jul_2003,Amersfoort,Clay,R16,348,72,(6)Raemon Sluiter [NED] d. (Q)Wawrinka,6-1 6-4,,0.71,1.90%,0.00%,72.20%,51.30%,46.70%,7-Mar,1:55
14_Jul_2003,Amersfoort,Clay,R32,348,304,(Q)Wawrinka d. (Q)Hugo Armando [USA],6-4 6-4,,1.13,6.90%,4.20%,68.10%,79.60%,39.10%,5-May,1:18
7_Jul_2003,Gstaad,Clay,R32,363,99,Jean Rene Lisnard [MON] d. (WC)Wawrinka,2-6 6-1 7-5,,0.96,0.00%,7.50%,65.00%,67.30%,42.90%,8-Apr,1:58
16_Jun_2003,Lugano CH,Clay,R16,387,424,(Q)Andreas Seppi [ITA] d. (WC)Wawrinka,6-3 7-5,,,,,,,,,
16_Jun_2003,Lugano CH,Clay,R32,387,378,(WC)Wawrinka d. (LL)Filip Prpic [SWE],6-2 6-3,,,,,,,,,
12_May_2003,Italy F7,Clay,SF,387,473,Matteo Colla [ITA] d. Wawrinka,6-3 6-1,,,,,,,,,
12_May_2003,Italy F7,Clay,QF,387,388,Wawrinka d. Radim Zitko [CZE],6-4 6-1,,,,,,,,,
12_May_2003,Italy F7,Clay,R16,387,790,Wawrinka d. (LL)Marc Steger [FRA],3-6 6-3 7-6(10),,,,,,,,,
12_May_2003,Italy F7,Clay,R32,387,682,Wawrinka d. (Q)Giancarlo Petrazzuolo [ITA],6-0 7-5,,,,,,,,,
5_May_2003,Germany F3,Clay,R16,387,435,Michael Berrer [GER] d. (8)Wawrinka,4-6 6-1 6-3,,,,,,,,,
5_May_2003,Germany F3,Clay,R32,387,461,(8)Wawrinka d. Benjamin Kohlloeffel [GER],6-3 2-6 6-4,,,,,,,,,
3_Mar_2003,Spain 2 1,Clay,F,643,418,(1)Wawrinka d. Juan Albert Viloca Puig [ESP],6-4 6-0,,,,,,,,,
3_Mar_2003,Spain 2 2,Clay,F,643,488,(4)Wawrinka d. (8)Raul Morant [ESP],6-3 6-4,,,,,,,,,
3_Mar_2003,Spain 2 1,Clay,SF,643,564,(1)Wawrinka d. (4)Carlos Cuadrado [ESP],6-3 5-7 6-3,,,,,,,,,
3_Mar_2003,Spain 2 2,Clay,SF,643,881,(4)Wawrinka d. Teymuraz Gabashvili [RUS],2-6 6-4 7-6(2),,,,,,,,,
3_Mar_2003,Spain 2 3,Clay,SF,643,564,Carlos Cuadrado [ESP] d. (SE)Wawrinka,6-4 4-6 6-4,,,,,,,,,
3_Mar_2003,Spain 2 1,Clay,QF,643,1277,(1)Wawrinka d. Bartolome Salva Vidal [ESP],6-3 6-2,,,,,,,,,
3_Mar_2003,Spain 2 2,Clay,QF,643,422,(4)Wawrinka d. Gabriel Trujillo Soler [ESP],6-7(7) 6-2 6-3,,,,,,,,,
3_Mar_2003,Spain 2 3,Clay,QF,643,1093,(SE)Wawrinka d. (Q)Martin Vilarrubi [URU],6-1 6-3,,,,,,,,,
3_Mar_2003,Spain 2 4,Clay,QF,643,307,(2)Marc Fornell Mestres [ESP] d. (SE)Wawrinka,6-4 6-2,,,,,,,,,
3_Mar_2003,Spain 2 1,Clay,R16,643,1093,(1)Wawrinka d. Martin Vilarrubi [URU],6-2 6-2,,,,,,,,,
3_Mar_2003,Spain 2 2,Clay,R16,643,517,(4)Wawrinka d. (Q)Kentaro Masuda [JPN],6-3 6-2,,,,,,,,,
3_Mar_2003,Spain 2 3,Clay,R16,643,422,(SE)Wawrinka d. (5)Gabriel Trujillo Soler [ESP],6-4 6-7(5) 6-4,,,,,,,,,
3_Mar_2003,Spain 2 4,Clay,R16,643,679,(SE)Wawrinka d. (Q)Daniel Lencina Ribes [LTU],7-6(5) 7-6(5),,,,,,,,,
3_Mar_2003,Spain 2 2,Clay,R32,643,958,(4)Wawrinka d. (Q)Javier Genaro Martinez [ESP],7-6(4) 6-4,,,,,,,,,
3_Mar_2003,Spain 2 3,Clay,R32,643,612,(SE)Wawrinka d. Carlos Rexach Itoiz [ESP],2-6 6-0 7-6(2),,,,,,,,,
3_Mar_2003,Spain 2 4,Clay,R32,643,403,(SE)Wawrinka d. (5)Miguel Angel Lopez Jaen [ESP],6-1 7-5,,,,,,,,,
24_Feb_2003,Spain F4,Clay,F,645,594,(Q)Ivan Navarro [ESP] d. (Q)Wawrinka,6-7(5) 6-4 6-0,,,,,,,,,
24_Feb_2003,Spain F4,Clay,SF,645,527,(Q)Wawrinka d. (Q)Nicolas Almagro [ESP],6-4 6-3,,,,,,,,,
24_Feb_2003,Spain F4,Clay,QF,645,912,(Q)Wawrinka d. (Q)Alberto Soriano [ESP],6-7(4) 7-5 7-6(4),,,,,,,,,
24_Feb_2003,Spain F4,Clay,R16,645,289,(Q)Wawrinka d. (4)Santiago Ventura [ESP],6-1 6-7(11) 6-4,,,,,,,,,
24_Feb_2003,Spain F4,Clay,R32,645,488,(Q)Wawrinka d. Ivan Esquerdo [ESP],4-6 6-4 6-1,,,,,,,,,
13_Jan_2003,France F2,Clay,R16,662,409,Juan Albert Viloca Puig [ESP] d. (Q)Wawrinka,6-2 6-4,,,,,,,,,
13_Jan_2003,France F2,Clay,R32,662,1331,(Q)Wawrinka d. (WC)Gilles Simon [FRA],6-4 6-4,,,,,,,,,
6_Jan_2003,France F1,Clay,R32,662,273,(3)Nicolas Mahut [FRA] d. (Q)Wawrinka,7-6(5) 6-4,,,,,,,,,
7_Oct_2002,Spain F18,Hard,QF,708,431,(4)Pablo Gonzalez [COL] d. Wawrinka,7-6(3) 3-6 7-5,,,,,,,,,
7_Oct_2002,Spain F18,Hard,R16,708,838,Wawrinka d. (WC)Daniel Monedero [ESP],5-7 7-6(4) 7-6(1),,,,,,,,,
7_Oct_2002,Spain F18,Hard,R32,708,975,Wawrinka d. (WC)Alberto Soriano [ESP],6-3 6-4,,,,,,,,,
26_Aug_2002,Switzerland 2 3,Clay,F,1041,1005,Wawrinka d. Konstantin Don Gruber [AUT],6-4 4-6 6-4,,,,,,,,,
26_Aug_2002,Switzerland 2 3,Clay,SF,1041,679,Wawrinka d. (5)Lars Uebel [GER],2-6 6-1 6-4,,,,,,,,,
26_Aug_2002,Switzerland 2 4,Clay,SF,1041,592,(6)Michael Lammer [SUI] d. (2)Wawrinka,7-6(1) 7-6(0),,,,,,,,,
26_Aug_2002,Switzerland 2 1,Clay,QF,1041,706,(6)Julien Cuaz [FRA] d. (2)Wawrinka,4-6 6-3 6-4,,,,,,,,,
26_Aug_2002,Switzerland 2 3,Clay,QF,1041,628,Wawrinka d. (3)Simon Stadler [GER],6-3 6-7(6) 7-6(5),,,,,,,,,
26_Aug_2002,Switzerland 2 4,Clay,QF,1041,679,(2)Wawrinka d. (7)Lars Uebel [GER],7-5 6-4,,,,,,,,,
26_Aug_2002,Switzerland 2 1,Clay,R16,1041,1255,(2)Wawrinka d. (WC)Mohammed Fetov [SUI],6-1 6-3,,,,,,,,,
26_Aug_2002,Switzerland 2 3,Clay,R16,1041,785,Wawrinka d. (Q)Alexander Flock [GER],4-6 6-3 6-2,,,,,,,,,
26_Aug_2002,Switzerland 2 4,Clay,R16,1041,911,(2)Wawrinka d. Alessandro Accardo [ITA],6-2 7-6(4),,,,,,,,,
26_Aug_2002,Switzerland 2 1,Clay,R32,1041,,(2)Wawrinka d. (WC)Amar Zubcevic [SUI],6-4 6-4,,,,,,,,,
26_Aug_2002,Switzerland 2 2,Clay,R32,1041,1058,(Q)Patrick Knobloch [GER] d. Wawrinka,6-4 7-5,,,,,,,,,
26_Aug_2002,Switzerland 2 3,Clay,R32,1041,696,Wawrinka d. (6)Matteo Galli [ITA],6-2 6-2,,,,,,,,,
15_Oct_2001,Spain 7 2,Clay,R32,1053,348,(3)Mario Munoz Bejarano [ESP] d. (Q)Wawrinka,6-4 6-3,,,,,,,,,
15_Oct_2001,Spain 7 3,Clay,R32,1053,572,Marc Marco Ripoll [ESP] d. (Q)Wawrinka,6-2 3-6 6-2,,,,,,,,,
15_Oct_2001,Spain 7 4,Clay,R32,1053,660,Laszlo Fono [HUN] d. (LL)Wawrinka,6-3 6-2,,,,,,,,,
9_Oct_2001,Spain F14,Hard,R16,1054,462,(2)Miguel Angel Lopez Jaen [ESP] d. (Q)Wawrinka,6-0 7-6(4),,,,,,,,,
9_Oct_2001,Spain F14,Hard,R32,1054,1368,(Q)Wawrinka d. (LL)Jorge Jimenez Letrado [ESP],6-4 6-4,,,,,,,,,
27_Aug_2001,Switzerland 2 1,Clay,QF,,904,(4)Alessandro Da Col [ITA] d. (8)Wawrinka,2-6 6-3 6-1,,,,,,,,,
27_Aug_2001,Switzerland 2 2,Clay,QF,,349,(3)Marco Chiudinelli [SUI] d. Wawrinka,7-5 6-3,,,,,,,,,
27_Aug_2001,Switzerland 2 1,Clay,R16,,777,(8)Wawrinka d. Andreas Kauntz [GER],6-2 3-6 6-3,,,,,,,,,
27_Aug_2001,Switzerland 2 2,Clay,R16,,,Wawrinka d. John Thivolle [FRA],W/O,,,,,,,,,
27_Aug_2001,Switzerland 2 3,Clay,R16,,691,(7)Diego Ayala [USA] d. (WC)Wawrinka,7-5 2-6 7-6(7),,,,,,,,,
27_Aug_2001,Switzerland 2 4,Clay,R16,,842,(8)Gregory Zavialoff [FRA] d. (WC)Wawrinka,6-2 6-2,,,,,,,,,
27_Aug_2001,Switzerland 2 2,Clay,R32,,,Wawrinka d. (Q)Paul Jacobson [USA],6-2 3-6 6-0,,,,,,,,,
27_Aug_2001,Switzerland 2 3,Clay,R32,,835,(WC)Wawrinka d. Riccardo Capannelli [ITA],7-6(5) 6-0,,,,,,,,,
27_Aug_2001,Switzerland 2 4,Clay,R32,,848,(WC)Wawrinka d. Julien Cuaz [FRA],7-6(7) 6-4,,,,,,,,,
